,longitude,latitude,status_group
36179,37.96525901,-4.21162074,non functional
36180,29.93240358,-4.81120137,functional
36181,36.12823565,-10.2190821,non functional
36182,33.65672971,-9.32388247,functional
36183,36.91014012,-7.836400500000001,non functional
36184,35.487362299999994,-10.91057564,functional
36185,35.50108499,-10.82510049,functional
36186,30.4643436,-3.61880527,non functional
36187,40.14215559,-10.44696581,non functional
36188,33.33263635,-3.68971914,functional
36189,36.85530914,-3.14645187,functional
36190,35.17519156,-9.25684489,functional
36191,38.42777176,-6.64347954,functional
36192,38.81321528,-10.49067991,non functional
36193,36.96300822,-7.68396545,functional needs repair
36194,31.75883486,-1.27230836,non functional
36195,33.03530396,-9.37612417,functional
36196,30.70264781,-3.60321666,functional
36197,31.83836265,-8.3510727,non functional
36198,39.55160356,-10.39083352,non functional
36199,35.61794524,-10.53598818,functional
36200,32.50926512,-4.0487195,functional
36201,36.13302305,-10.44294802,non functional
36202,34.63808352,-9.09983335,functional needs repair
36203,34.88624585,-8.95898098,functional
36204,37.58098219,-6.33756155,non functional
36205,34.077426692028794,-5.706032659626431,functional needs repair
36206,32.08146341,-5.0859702,functional
36207,36.020332700000004,-7.28636217,functional
36208,34.72801124,-10.29722641,non functional
36209,34.077426692028794,-5.706032659626431,functional
36210,34.46939984,-4.79010717,non functional
36211,31.2103828,-6.37588929,non functional
36212,34.09536524,-3.07253771,functional
36213,32.86727985,-4.12384437,non functional
36214,33.57983365,-5.34687921,non functional
36215,36.58130082,-5.72299532,non functional
36216,38.70943238,-6.94846781,non functional
36217,34.077426692028794,-5.706032659626431,non functional
36218,37.90659737,-4.12946061,non functional
36219,31.82352663,-7.85569815,non functional
36220,32.96295988,-8.9109409,non functional
36221,37.07722529,-6.79564207,non functional
36222,33.20951872,-3.65681213,functional
36223,38.96017932,-10.18484884,non functional
36224,31.28879053,-2.68568108,non functional
36225,33.20452997,-3.86677514,functional
36226,35.7031401,-5.02027777,functional
36227,36.57793804,-5.30405916,functional needs repair
36228,39.1228078,-10.85866218,non functional
36229,35.64167784,-4.13835367,functional
36230,30.0108011,-4.94093494,functional needs repair
36231,40.16028683,-10.27225659,non functional
36232,33.90611087,-9.61851233,non functional
36233,31.14496409,-3.06191524,functional
36234,31.15972387,-1.75805143,functional
36235,30.74748801,-3.60082786,functional
36236,38.82362819,-5.23868465,non functional
36237,37.59213602,-6.15533069,functional
36238,38.51812998,-6.0363393,functional
36239,37.33485656,-3.37923206,functional
36240,33.88082098,-9.3503512,functional
36241,38.33056951,-6.4563672,functional
36242,33.82694489,-9.3499616,functional
36243,33.943432200000004,-9.60719986,functional
36244,31.29434857,-2.58695748,functional
36245,35.9855709,-6.06020912,non functional
36246,35.60532498,-10.78283568,functional
36247,39.73951916,-7.8338439,functional
36248,30.91282517,-1.5602148999999998,functional needs repair
36249,32.12207359,-3.89545251,non functional
36250,38.43599479,-4.4167152000000005,non functional
36251,30.6964699,-1.26393866,non functional
36252,32.94892697,-9.2581862,functional
36253,37.78335919,-6.97140638,functional
36254,34.61947884,-9.97203895,functional
36255,36.92055123,-7.77025838,functional
36256,32.93999112,-9.17568766,non functional
36257,36.52756027,-2.84536219,functional
36258,34.077426692028794,-5.706032659626431,functional needs repair
36259,31.52893227,-8.11663236,non functional
36260,29.71959183,-4.67681169,functional needs repair
36261,33.51353841,-4.68360016,non functional
36262,37.03756137,-3.20120892,functional
36263,36.72616839,-8.68511601,functional
36264,36.95373988,-7.85631658,non functional
36265,32.77550564,-4.91445385,non functional
36266,32.185586900000004,-3.66571117,non functional
36267,32.8961942,-9.285295,non functional
36268,36.85414487,-3.1807765,functional
36269,32.99943531,-2.74651647,non functional
36270,37.56696274,-3.27538102,non functional
36271,34.74944754,-8.76451125,functional
36272,34.81457988,-9.03562712,functional
36273,39.1328581,-7.13837628,non functional
36274,32.57264486,-4.00706234,non functional
36275,38.53683543,-10.73446255,non functional
36276,34.37725769,-8.70129968,functional needs repair
36277,36.83357084,-8.98111448,non functional
36278,30.47083165,-2.62400346,functional
36279,32.38493811,-4.11890856,non functional
36280,34.64127284,-11.04643091,functional
36281,33.86373272,-9.25468848,functional
36282,33.69371583,-3.73871245,non functional
36283,35.35472203,-9.90643898,functional
36284,39.66067676,-9.72988087,non functional
36285,34.68616420000001,-9.22759383,functional
36286,34.58137895,-9.59112958,functional
36287,39.72007508,-10.72981419,non functional
36288,34.03505254,-1.90213499,functional
36289,31.72082007,-1.41544107,functional needs repair
36290,37.0468644,-3.26163009,functional
36291,38.10874761,-4.72445599,functional
36292,34.077426692028794,-5.706032659626431,functional
36293,31.62881656,-7.97947741,non functional
36294,36.99696989,-3.19259705,functional
36295,35.59565853,-8.01880068,functional
36296,38.66476261,-5.80484299,non functional
36297,38.57354997,-7.03952845,functional
36298,34.9996237,-10.94416002,functional
36299,36.71694292,-3.15572921,functional
36300,34.78863426,-4.78681735,non functional
36301,34.077426692028794,-5.706032659626431,non functional
36302,33.52665201,-2.15822555,non functional
36303,37.63687958,-6.12522771,non functional
36304,34.077426692028794,-5.706032659626431,functional needs repair
36305,37.57826127,-6.208465299999999,non functional
36306,35.01988126,-8.70416892,functional
36307,34.48219026,-8.98952468,functional
36308,36.86103712,-3.21555699,functional
36309,34.04106677,-1.10494319,non functional
36310,34.77619054,-4.25960939,functional
36311,39.10690013,-10.87604275,functional
36312,33.16319817,-9.23852884,functional
36313,34.07721753,-9.36892749,functional
36314,32.18444934,-4.81668232,functional
36315,31.307460100000004,-2.74404744,non functional
36316,35.75039928,-8.30724989,non functional
36317,32.76764825,-4.87221463,non functional
36318,35.88870303,-3.378252,non functional
36319,35.94016777,-6.01917776,non functional
36320,34.82019509,-11.30456073,functional
36321,35.36408782,-8.4093841,functional
36322,30.675244,-3.79528978,functional
36323,31.52362685,-2.86907854,non functional
36324,39.86863437,-10.30125571,non functional
36325,36.83970097,-6.11009843,non functional
36326,38.72539334,-6.92783901,non functional
36327,36.41645306,-5.23855065,functional
36328,33.58481807,-2.88051475,functional
36329,36.833961,-3.15733584,functional
36330,34.0987225,-3.80692943,non functional
36331,37.31166482,-3.4087284,non functional
36332,30.47768802,-5.6117198,functional
36333,32.4269048,-3.26732501,functional
36334,33.556619399999995,-8.642598300000001,functional
36335,36.19000967,-10.4422325,functional
36336,32.6187325,-4.8337873,non functional
36337,33.82027126,-8.71549583,functional
36338,37.6006502,-3.23354466,functional
36339,34.077426692028794,-5.706032659626431,non functional
36340,33.00975004,-2.7369807999999995,non functional
36341,34.77395004,-11.23188463,non functional
36342,34.44855446,-9.56575777,functional needs repair
36343,39.05171174,-9.11137598,functional
36344,38.26469276,-4.6011181,functional
36345,36.78128129,-3.46498261,non functional
36346,34.67385003,-10.71197269,functional
36347,34.12512207,-2.97842689,functional needs repair
36348,33.89163128,-9.45733215,functional needs repair
36349,38.39455896,-5.49873168,functional
36350,33.20788791,-9.087443400000002,functional
36351,33.44111874,-7.50632496,non functional
36352,31.53693785,-1.79858819,functional
36353,34.36778249,-1.80371269,functional
36354,33.653125,-9.32718513,functional
36355,34.40581381,-4.27884365,functional
36356,32.88650054,-8.99028679,non functional
36357,33.70680518,-3.07989245,functional
36358,32.36119746,-2.5074395000000003,non functional
36359,37.292374,-11.22542044,functional
36360,33.87417976,-9.60222656,non functional
36361,34.63434022,-9.97375298,non functional
36362,37.19013728,-3.22992103,functional
36363,37.6385167,-3.24039001,functional
36364,31.00057038,-1.69775138,functional
36365,35.62282802,-6.03538145,non functional
36366,34.79446049,-9.0100437,non functional
36367,37.75314747,-4.06212707,functional
36368,37.71749202,-3.72684173,functional
36369,38.71459915,-6.91970367,functional
36370,37.59229946,-3.18236408,functional
36371,32.9682457,-4.15007,non functional
36372,34.85541939,-8.78756595,functional
36373,37.20851792,-3.24238806,functional
36374,37.20926548,-6.0398916,functional
36375,29.66638662,-4.86381588,non functional
36376,37.33885529,-3.37382896,non functional
36377,39.06387382,-7.63500989,functional
36378,34.7066315,-8.74439425,functional
36379,37.63934661,-6.11447918,non functional
36380,37.89421599,-4.12640261,functional
36381,37.54306974,-3.47227746,functional
36382,39.628908200000005,-10.05385573,functional
36383,31.58002313,-1.88037249,functional
36384,31.26746567,-7.76918236,non functional
36385,38.77759042,-4.77971986,functional
36386,33.80889259,-1.88359795,non functional
36387,39.1594614,-7.35566357,non functional
36388,37.06428361,-3.04027192,functional
36389,38.53099022,-4.98679732,functional
36390,34.10975616,-9.21568147,functional
36391,30.71835368,-3.58367104,non functional
36392,32.57591179,-3.8270071,functional
36393,30.85467049,-3.16684543,functional needs repair
36394,39.18796152,-6.89253812,non functional
36395,38.58818165,-4.97379748,non functional
36396,35.93082791,-6.02320241,non functional
36397,34.71851075,-9.80640014,functional
36398,36.71210674,-3.12379223,functional
36399,31.9183146,-3.30225714,functional needs repair
36400,39.467121,-10.54502994,functional needs repair
36401,30.74666698,-3.36734475,functional
36402,33.10584023,-4.86471741,non functional
36403,36.23864959,-8.2077301,functional
36404,38.39233665,-4.508063,functional
36405,32.79272566,-3.27435079,functional
36406,32.957097600000004,-8.95558737,non functional
36407,35.270873200000004,-9.83139095,functional
36408,31.68957846,-1.21090859,non functional
36409,33.59634419,-2.85973682,functional
36410,29.67697845,-4.91186843,non functional
36411,37.20205857,-3.31108108,functional
36412,30.58023764,-5.72730956,non functional
36413,36.18071181,-2.87359745,functional
36414,35.55841203,-7.75104487,functional
36415,37.41518453,-3.30864221,non functional
36416,39.18914265,-6.93171179,functional
36417,37.42248584,-6.44716983,functional
36418,35.36985344,-8.21936986,functional
36419,35.83197797,-7.44511965,functional
36420,34.03153166,-3.11390582,functional
36421,33.85638384,-9.32026131,functional
36422,33.75528195,-1.97914973,non functional
36423,31.46527161,-8.32731746,non functional
36424,36.4621909,-6.34310689,functional
36425,35.5989703,-4.23002595,functional
36426,37.85586319,-4.30622937,non functional
36427,38.93931149,-6.45691249,functional
36428,35.86076884,-10.27043591,non functional
36429,37.45642283,-3.81581451,functional
36430,34.077426692028794,-5.706032659626431,functional needs repair
36431,34.077426692028794,-5.706032659626431,non functional
36432,37.83492099,-4.19834427,functional
36433,33.85921348,-9.33778229,functional
36434,33.08987658,-2.44682321,functional
36435,32.85293253,-9.13157102,non functional
36436,36.64508621,-3.21988115,functional
36437,34.46018067,-4.80351634,non functional
36438,36.01372779,-10.73580132,non functional
36439,34.53744681,-5.04758269,functional
36440,31.66219189,-1.64831209,functional
36441,38.66425554,-5.80464172,non functional
36442,34.12098573,-3.08697561,functional
36443,34.92726024,-10.94071154,non functional
36444,35.21765356,-6.34887214,non functional
36445,34.36374864,-3.92828149,functional
36446,35.75980849,-10.47551266,functional
36447,39.32220382,-7.04211159,non functional
36448,35.08468856,-10.80024893,functional
36449,37.06426456,-3.41902494,functional
36450,34.65006386,-1.35191712,functional
36451,37.37669876,-3.25540012,functional
36452,35.88047138,-2.14699782,functional
36453,33.86414168,-9.4305015,non functional
36454,34.63227122,-9.10324969,functional
36455,39.74427315,-7.97443468,functional
36456,36.66051536,-3.28719361,functional
36457,33.64841082,-2.81289715,functional needs repair
36458,38.39527286,-5.01533997,non functional
36459,32.94941402,-4.13521335,functional
36460,34.27551646,-2.97150769,functional
36461,37.66237079,-3.71415164,non functional
36462,36.92678977,-3.36279906,non functional
36463,39.48298494,-10.91000346,non functional
36464,38.5425105,-10.70674127,non functional
36465,34.67552359,-8.83838085,functional needs repair
36466,29.91700677,-4.44529792,functional
36467,33.00930189,-1.83067164,functional
36468,38.98799402,-10.50947661,functional needs repair
36469,39.59134994,-10.06053506,non functional
36470,38.93072226,-10.85075477,non functional
36471,30.50059406,-3.66374309,functional
36472,36.94701361,-7.76679753,functional
36473,33.41459309,-4.31563404,non functional
36474,35.96818464,-9.05598847,functional
36475,32.0346142,-3.36749825,functional
36476,34.78469782,-4.84981656,functional
36477,37.82163414,-7.13121262,functional
36478,30.58868375,-3.60147297,functional
36479,29.68058423,-4.845199099999999,functional
36480,33.83906439,-9.16292656,functional
36481,32.88095549,-9.28108268,non functional
36482,36.52850639,-3.39202229,functional
36483,38.79915559,-5.0831137,functional
36484,32.44534748,-3.64251151,non functional
36485,36.60954434,-6.98173522,functional
36486,33.02703333,-2.5293954,non functional
36487,33.71459231,-1.64272616,functional
36488,34.90933468,-8.96063619,functional
36489,36.51735067,-8.54234737,functional
36490,34.77665407,-9.39924078,functional
36491,33.62598907,-2.14013376,functional
36492,37.97729053,-4.4955879,functional
36493,37.06564867,-7.58991426,non functional
36494,37.23932731,-10.95100979,functional needs repair
